proj,files,totalLines,commentLines,blankLines,lineOfCodes,class,property,method,functions,operator,size(bytes),size
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\DataControlHandler.vb,84,7,17,60,1,0,3,0,0,2905,2.91 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\toolkit\PageMzkitTools.Designer.vb,144,29,5,110,1,0,2,0,0,7273,7.27 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\toolkit\PageMzkitTools.vb,876,56,155,665,1,0,33,5,0,39355,39.36 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\forms\frmMain.Designer.vb,188,51,6,131,1,0,2,0,0,9988,9.99 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\forms\frmMain.vb,702,52,150,500,1,0,40,2,0,27937,27.94 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\forms\Task\frmTaskProgress.Designer.vb,86,17,5,64,1,0,2,0,0,3479,3.48 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\forms\Task\frmTaskProgress.vb,164,9,35,120,1,0,11,2,0,5213,5.21 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\forms\frmSplashScreen.vb,86,11,18,57,1,1,7,0,0,3472,3.47 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\forms\frmSplashScreen.Designer.vb,137,26,5,106,1,0,2,0,0,6708,6.71 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\application\Globals.vb,510,40,91,379,1,3,8,13,0,18709,18.71 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\toolkit\PageMzSearch.Designer.vb,474,113,4,357,1,0,2,0,0,22256,22.26 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\toolkit\PageMzSearch.vb,505,30,83,392,1,0,19,6,0,22943,22.94 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\toolkit\PageMzCalculator.Designer.vb,280,80,6,194,1,0,2,0,0,12476,12.48 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\toolkit\PageMzCalculator.vb,168,10,34,124,1,0,12,0,0,7049,7.05 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\toolkit\PageMoleculeNetworking.Designer.vb,303,86,5,212,1,0,2,0,0,14169,14.17 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\toolkit\PageMoleculeNetworking.vb,326,7,57,262,1,0,8,0,0,16102,16.10 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\Settings\ElementProfile.Designer.vb,112,29,5,78,1,0,2,0,0,4648,4.65 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\Settings\ElementProfile.vb,68,0,15,53,1,0,6,0,0,2789,2.79 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\RibbonItems.Designer.vb,1345,10,6,1329,3,164,1,0,0,61203,61.20 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\Win32API.vb,155,33,22,100,1,0,0,18,0,7396,7.40 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,<project>,26607,3385,3238,19984,204,283,879,158,0,1.15281E+06,1.15 MB
mzkit\src\mzkit\opengl\opengl\opengl.vbproj,opengl\GLGraphics.vb,1009,2,240,767,1,13,191,21,0,42025,42.03 KB
mzkit\src\mzkit\opengl\opengl\opengl.vbproj,<project>,1009,2,240,767,1,13,191,21,0,42025,42.03 KB
mzkit\src\mzkit\opengl\test\My Project\test\test.vbproj,test\Form1.vb,112,14,12,86,1,0,7,0,0,5325,5.33 KB
mzkit\src\mzkit\opengl\test\My Project\test\test.vbproj,test\Form1.Designer.vb,336,107,6,223,1,0,2,0,0,18541,18.54 KB
mzkit\src\mzkit\opengl\test\My Project\test\test.vbproj,<project>,448,121,18,309,2,0,9,0,0,23866,23.87 KB
mzkit\src\mzkit\ServiceHub\ServiceHub.vbproj,ServiceHub\ServiceProtocols\Payloads\LayerLoader.vb,32,0,7,25,3,4,1,2,0,1232,1.23 KB
mzkit\src\mzkit\ServiceHub\ServiceHub.vbproj,ServiceHub\ServiceProtocols\MSI.vb,221,18,39,164,1,2,1,11,0,9269,9.27 KB
mzkit\src\mzkit\ServiceHub\ServiceHub.vbproj,ServiceHub\ServiceProtocols\ServiceProtocol.vb,20,6,0,14,1,0,0,0,0,397,397.00 B
mzkit\src\mzkit\ServiceHub\ServiceHub.vbproj,ServiceHub\Protocols.vb,39,0,8,31,1,0,0,1,0,1230,1.23 KB
mzkit\src\mzkit\ServiceHub\ServiceHub.vbproj,ServiceHub\Program.vb,24,7,4,13,1,0,1,0,0,598,598.00 B
mzkit\src\mzkit\ServiceHub\ServiceHub.vbproj,<project>,336,31,58,247,7,6,3,14,0,12726,12.73 KB
mzkit\src\mzkit\setup\autoUpdates\autoUpdates.vbproj,autoUpdates\AppVersion.vb,15,8,2,5,1,3,0,0,0,368,368.00 B
mzkit\src\mzkit\setup\autoUpdates\autoUpdates.vbproj,autoUpdates\Form1.vb,3,0,1,2,1,0,0,0,0,31,31.00 B
mzkit\src\mzkit\setup\autoUpdates\autoUpdates.vbproj,autoUpdates\Form1.Designer.vb,31,5,4,22,1,0,2,0,0,1149,1.15 KB
mzkit\src\mzkit\setup\autoUpdates\autoUpdates.vbproj,<project>,49,13,7,29,3,3,2,0,0,1548,1.55 KB
mzkit\src\mzkit\setup\InstallerCustomActions\InstallerCustomActions.vbproj,InstallerCustomActions\InstallerCustomActions.Designer.vb,27,5,4,18,1,0,2,0,0,947,947.00 B
mzkit\src\mzkit\setup\InstallerCustomActions\InstallerCustomActions.vbproj,InstallerCustomActions\InstallerCustomActions.vb,22,2,6,14,1,0,2,0,0,739,739.00 B
mzkit\src\mzkit\setup\InstallerCustomActions\InstallerCustomActions.vbproj,<project>,49,7,10,32,2,0,4,0,0,1686,1.69 KB
mzkit\src\mzkit\Task\Task.vbproj,Task\BioDeep\KEGGRepo.vb,105,0,20,85,1,0,0,6,0,4073,4.07 KB
mzkit\src\mzkit\Task\Task.vbproj,Task\IonLibrary.vb,79,0,12,67,1,0,1,6,0,2680,2.68 KB
mzkit\src\mzkit\Task\Task.vbproj,Task\GCMSQuantifyIon.vb,36,6,4,26,1,0,0,1,0,1113,1.11 KB
mzkit\src\mzkit\Task\Task.vbproj,Task\MetaDNASearch.vb,29,0,5,24,1,0,1,0,0,1354,1.35 KB
mzkit\src\mzkit\Task\Task.vbproj,Task\Properties\ICopyProperties.vb,5,0,2,3,1,0,1,0,0,63,63.00 B
mzkit\src\mzkit\Task\Task.vbproj,Task\Properties\PixelProperty.vb,65,0,12,53,1,17,1,0,0,2721,2.72 KB
mzkit\src\mzkit\Task\Task.vbproj,Task\Studio\RscriptPipelineTask.vb,25,2,8,15,1,0,0,1,0,709,709.00 B
mzkit\src\mzkit\Task\Task.vbproj,Task\Studio\TaskScript.vb,380,15,54,311,1,0,9,4,0,16322,16.32 KB
mzkit\src\mzkit\Task\Task.vbproj,Task\Studio\PipelineTask.vb,6,3,1,2,1,0,0,0,0,136,136.00 B
mzkit\src\mzkit\Task\Task.vbproj,Task\Studio\Rscript.vb,227,91,21,115,1,0,1,9,0,10951,10.95 KB
mzkit\src\mzkit\Task\Task.vbproj,Task\Studio\WorkStudio.vb,6,0,1,5,1,0,1,0,0,177,177.00 B
mzkit\src\mzkit\Task\Task.vbproj,Task\Studio\Notification.vb,12,0,2,10,1,0,1,0,0,316,316.00 B
mzkit\src\mzkit\Task\Task.vbproj,Task\ParentMatch.vb,37,0,4,33,1,8,0,1,0,1249,1.25 KB
mzkit\src\mzkit\Task\Task.vbproj,Task\Properties\AlignmentProperty.vb,31,0,6,25,1,6,1,0,0,937,937.00 B
mzkit\src\mzkit\Task\Task.vbproj,Task\Properties\MRMROIProperty.vb,42,0,6,36,1,7,1,0,0,1432,1.43 KB
mzkit\src\mzkit\Task\Task.vbproj,Task\Properties\ROIProperty.vb,24,0,3,21,1,5,1,0,0,1029,1.03 KB
mzkit\src\mzkit\Task\Task.vbproj,Task\Properties\UVScanProperty.vb,45,0,6,39,1,7,1,0,0,1565,1.57 KB
mzkit\src\mzkit\Task\Task.vbproj,Task\Properties\ToleranceMethod.vb,4,0,0,4,1,0,0,0,0,51,51.00 B
mzkit\src\mzkit\Task\Task.vbproj,Task\Properties\PlotProperty.vb,51,4,8,39,1,22,0,2,0,3265,3.27 KB
mzkit\src\mzkit\Task\Task.vbproj,Task\Properties\MsImageProperty.vb,163,36,24,103,2,17,5,2,0,6861,6.86 KB
mzkit\src\mzkit\Task\Task.vbproj,Task\Properties\RawFileProperty.vb,44,0,7,37,1,7,1,1,0,1481,1.48 KB
mzkit\src\mzkit\Task\Task.vbproj,Task\Workspace\MZWork.vb,127,12,25,90,1,0,0,2,0,5268,5.27 KB
mzkit\src\mzkit\Task\Task.vbproj,Task\Workspace\WorkspaceFile.vb,26,14,5,7,1,4,0,0,0,698,698.00 B
mzkit\src\mzkit\Task\Task.vbproj,Task\Workspace\ViewerProject.vb,162,9,28,125,1,4,1,7,0,5620,5.62 KB
mzkit\src\mzkit\Task\Task.vbproj,Task\DrawScatter.vb,104,0,11,93,1,0,0,6,0,4501,4.50 KB
mzkit\src\mzkit\Task\Task.vbproj,Task\NewsFeed.vb,45,0,10,35,1,5,0,1,0,1749,1.75 KB
mzkit\src\mzkit\Task\Task.vbproj,Task\Math.vb,16,5,3,8,1,0,0,1,0,487,487.00 B
mzkit\src\mzkit\Task\Task.vbproj,Task\MoleculeNetworking.vb,237,0,43,194,1,0,0,7,0,9446,9.45 KB
mzkit\src\mzkit\Task\Task.vbproj,Task\Properties\SpectrumProperty.vb,111,0,16,95,1,17,2,1,0,4937,4.94 KB
mzkit\src\mzkit\Task\Task.vbproj,Task\Imports\Raw.vb,143,16,29,98,1,8,1,9,0,4107,4.11 KB
mzkit\src\mzkit\Task\Task.vbproj,Task\Imports\ImportsRawData.vb,40,0,9,31,1,1,2,1,0,1430,1.43 KB
mzkit\src\mzkit\Task\Task.vbproj,<project>,2427,213,385,1829,32,135,32,68,0,96728,96.73 KB
mzkit\src\mzmath\ms2_math-core\MassSpectrum.math-core.vbproj,ms2_math-core\Chromatogram\AccumulateROI.vb,96,32,7,57,1,0,0,2,0,4539,4.54 KB
mzkit\src\mzmath\ms2_math-core\MassSpectrum.math-core.vbproj,ms2_math-core\Chromatogram\Chromatogram.vb,65,16,9,40,1,0,0,5,0,2560,2.56 KB
mzkit\src\mzmath\ms2_math-core\MassSpectrum.math-core.vbproj,ms2_math-core\Chromatogram\ChromatogramTick.vb,70,11,15,44,2,6,4,2,0,1983,1.98 KB
mzkit\src\mzmath\ms2_math-core\MassSpectrum.math-core.vbproj,ms2_math-core\Chromatogram\IROI.vb,20,11,3,6,1,2,0,0,0,525,525.00 B
mzkit\src\mzmath\ms2_math-core\MassSpectrum.math-core.vbproj,ms2_math-core\Chromatogram\Extensions.vb,33,0,5,28,1,0,0,1,0,1244,1.24 KB
mzkit\src\mzmath\ms2_math-core\MassSpectrum.math-core.vbproj,ms2_math-core\Chromatogram\TICPoint.vb,17,0,5,12,1,3,0,1,0,546,546.00 B
mzkit\src\mzmath\ms2_math-core\MassSpectrum.math-core.vbproj,ms2_math-core\Chromatogram\Quantile.vb,23,11,3,9,1,2,0,1,0,674,674.00 B
mzkit\src\mzmath\ms2_math-core\MassSpectrum.math-core.vbproj,ms2_math-core\Chromatogram\ROI.vb,99,39,11,49,1,9,0,2,0,3566,3.57 KB
mzkit\src\mzmath\ms2_math-core\MassSpectrum.math-core.vbproj,ms2_math-core\Extensions.vb,109,30,11,68,1,0,0,6,0,3963,3.96 KB
mzkit\src\mzmath\ms2_math-core\MassSpectrum.math-core.vbproj,ms2_math-core\Ms1\ms1Abstract.vb,24,7,8,9,3,3,0,0,0,396,396.00 B
mzkit\src\mzmath\ms2_math-core\MassSpectrum.math-core.vbproj,ms2_math-core\Ms1\ms1_scan.vb,55,14,6,35,1,3,0,2,0,2306,2.31 KB
mzkit\src\mzmath\ms2_math-core\MassSpectrum.math-core.vbproj,ms2_math-core\Ms1\Ms1FeatureExtensions.vb,87,23,10,54,1,0,0,3,0,3290,3.29 KB
mzkit\src\mzmath\ms2_math-core\MassSpectrum.math-core.vbproj,ms2_math-core\Ms1\PolarityData.vb,35,0,5,30,1,2,0,1,0,981,981.00 B
mzkit\src\mzmath\ms2_math-core\MassSpectrum.math-core.vbproj,ms2_math-core\Ms1\PrecursorType\IonModes.vb,23,12,3,8,1,0,0,0,0,471,471.00 B
mzkit\src\mzmath\ms2_math-core\MassSpectrum.math-core.vbproj,ms2_math-core\Ms1\PrecursorType\TypeMatch.vb,13,3,3,7,1,0,0,0,0,255,255.00 B
mzkit\src\mzmath\ms2_math-core\MassSpectrum.math-core.vbproj,ms2_math-core\Ms1\PrecursorType\Extensions.vb,182,21,27,134,2,0,1,5,0,7002,7.00 KB
mzkit\src\mzmath\ms2_math-core\MassSpectrum.math-core.vbproj,ms2_math-core\Ms1\PrecursorType\Formula\Negative.vb,33,0,3,30,1,0,0,1,0,3578,3.58 KB
mzkit\src\mzmath\ms2_math-core\MassSpectrum.math-core.vbproj,ms2_math-core\Ms1\PrecursorType\Formula\Positive.vb,90,0,7,83,1,0,0,2,0,10855,10.86 KB
mzkit\src\mzmath\ms2_math-core\MassSpectrum.math-core.vbproj,ms2_math-core\Ms1\PrecursorType\Provider.vb,202,95,22,85,1,4,0,4,0,9768,9.77 KB
mzkit\src\mzmath\ms2_math-core\MassSpectrum.math-core.vbproj,ms2_math-core\Ms1\PrecursorType\ExactMass.vb,145,14,19,112,1,0,0,3,0,4654,4.65 KB
mzkit\src\mzmath\ms2_math-core\MassSpectrum.math-core.vbproj,ms2_math-core\Ms1\PrecursorType\MzCalculator.vb,178,56,21,101,2,12,4,8,0,5826,5.83 KB
mzkit\src\mzmath\ms2_math-core\MassSpectrum.math-core.vbproj,ms2_math-core\Ms1\Tolerance\PPM.vb,65,12,13,40,1,0,2,7,0,2208,2.21 KB
mzkit\src\mzmath\ms2_math-core\MassSpectrum.math-core.vbproj,ms2_math-core\Ms1\Tolerance\DeltaMass.vb,45,3,9,33,1,0,1,6,0,1622,1.62 KB
mzkit\src\mzmath\ms2_math-core\MassSpectrum.math-core.vbproj,ms2_math-core\Ms1\Tolerance\Tolerance.vb,180,56,25,99,1,2,1,8,2,6451,6.45 KB
mzkit\src\mzmath\ms2_math-core\MassSpectrum.math-core.vbproj,ms2_math-core\Spectra\Alignment\JaccardAlignment.vb,34,0,9,25,1,0,1,2,0,1273,1.27 KB
mzkit\src\mzmath\ms2_math-core\MassSpectrum.math-core.vbproj,ms2_math-core\Spectra\Alignment\CosAlignment.vb,71,7,16,48,1,0,1,2,0,2578,2.58 KB
mzkit\src\mzmath\ms2_math-core\MassSpectrum.math-core.vbproj,ms2_math-core\Spectra\Alignment\ScoreAggregates.vb,8,0,1,7,1,0,0,0,0,113,113.00 B
mzkit\src\mzmath\ms2_math-core\MassSpectrum.math-core.vbproj,ms2_math-core\Spectra\Models\MzAnnotation.vb,22,0,8,14,2,4,0,1,0,608,608.00 B
mzkit\src\mzmath\ms2_math-core\MassSpectrum.math-core.vbproj,ms2_math-core\Spectra\Models\ms2.vb,93,28,12,53,1,3,0,3,1,3669,3.67 KB
mzkit\src\mzmath\ms2_math-core\MassSpectrum.math-core.vbproj,ms2_math-core\Spectra\Models\Trimming\QuantileIntensityCutoff.vb,23,0,7,16,1,0,1,2,0,726,726.00 B
mzkit\src\mzmath\ms2_math-core\MassSpectrum.math-core.vbproj,ms2_math-core\Spectra\Models\Trimming\RelativeIntensityCutoff.vb,28,0,7,21,1,0,1,2,0,825,825.00 B
mzkit\src\mzmath\ms2_math-core\MassSpectrum.math-core.vbproj,ms2_math-core\Spectra\Models\Trimming\LowAbundanceTrimming.vb,74,16,13,45,1,4,1,2,0,2444,2.44 KB
mzkit\src\mzmath\ms2_math-core\MassSpectrum.math-core.vbproj,ms2_math-core\Spectra\Models\Fragments.vb,38,23,3,12,1,5,0,1,0,1170,1.17 KB
mzkit\src\mzmath\ms2_math-core\MassSpectrum.math-core.vbproj,ms2_math-core\Spectra\Models\Xml\AlignmentOutput.vb,62,0,13,49,1,8,0,3,0,2226,2.23 KB
mzkit\src\mzmath\ms2_math-core\MassSpectrum.math-core.vbproj,ms2_math-core\Spectra\Models\Xml\Meta.vb,15,0,5,10,1,1,0,1,0,296,296.00 B
mzkit\src\mzmath\ms2_math-core\MassSpectrum.math-core.vbproj,ms2_math-core\Spectra\Models\Xml\Ms2AlignMatrix.vb,60,7,6,47,1,1,1,2,0,2049,2.05 KB
mzkit\src\mzmath\ms2_math-core\MassSpectrum.math-core.vbproj,ms2_math-core\Spectra\MzGrouping.vb,115,13,13,89,1,0,0,3,0,5095,5.10 KB
mzkit\src\mzmath\ms2_math-core\MassSpectrum.math-core.vbproj,ms2_math-core\Spectra\MoleculeNetworking\ProtocolPipeline.vb,44,0,12,32,1,0,1,3,0,1620,1.62 KB
mzkit\src\mzmath\ms2_math-core\MassSpectrum.math-core.vbproj,ms2_math-core\Spectra\MoleculeNetworking\NetworkingNode.vb,103,6,13,84,1,4,0,4,0,4037,4.04 KB
mzkit\src\mzmath\ms2_math-core\MassSpectrum.math-core.vbproj,ms2_math-core\Spectra\MoleculeNetworking\Protocols.vb,144,16,24,104,1,1,1,6,0,5952,5.95 KB
mzkit\src\mzmath\ms2_math-core\MassSpectrum.math-core.vbproj,ms2_math-core\Spectra\SpectraEncoder.vb,69,15,8,46,3,0,0,3,0,2588,2.59 KB
mzkit\src\mzmath\ms2_math-core\MassSpectrum.math-core.vbproj,ms2_math-core\Spectra\Models\PeakMs2.vb,117,45,15,57,1,13,0,4,0,4058,4.06 KB
mzkit\src\mzmath\ms2_math-core\MassSpectrum.math-core.vbproj,ms2_math-core\Spectra\LibraryMatrixExtensions.vb,115,39,13,63,1,0,0,4,0,4198,4.20 KB
mzkit\src\mzmath\ms2_math-core\MassSpectrum.math-core.vbproj,ms2_math-core\Spectra\GlobalAlignment.vb,223,83,26,114,1,1,0,10,0,9443,9.44 KB
mzkit\src\mzmath\ms2_math-core\MassSpectrum.math-core.vbproj,ms2_math-core\Spectra\Models\Xml\SSM2MatrixFragment.vb,58,8,10,40,1,4,0,3,0,1698,1.70 KB
mzkit\src\mzmath\ms2_math-core\MassSpectrum.math-core.vbproj,ms2_math-core\Spectra\Models\LibraryMatrix.vb,170,43,19,108,1,6,1,2,2,5822,5.82 KB
mzkit\src\mzmath\ms2_math-core\MassSpectrum.math-core.vbproj,ms2_math-core\Ms1\ms1.vb,38,10,7,21,2,5,0,1,0,1114,1.11 KB
mzkit\src\mzmath\ms2_math-core\MassSpectrum.math-core.vbproj,ms2_math-core\Ms1\Peaktable.vb,60,19,5,36,1,17,0,1,0,1677,1.68 KB
mzkit\src\mzmath\ms2_math-core\MassSpectrum.math-core.vbproj,ms2_math-core\Ms1\PrecursorType\PrecursorType.vb,123,32,14,77,1,0,0,3,0,4899,4.90 KB
mzkit\src\mzmath\ms2_math-core\MassSpectrum.math-core.vbproj,ms2_math-core\Spectra\Alignment\AlignmentProvider.vb,59,0,13,46,1,1,1,3,0,2045,2.05 KB
mzkit\src\mzmath\ms2_math-core\MassSpectrum.math-core.vbproj,ms2_math-core\Spectra\SpectrumTree\Comparison.vb,36,0,7,29,1,0,1,1,0,1299,1.30 KB
mzkit\src\mzmath\ms2_math-core\MassSpectrum.math-core.vbproj,ms2_math-core\Spectra\SpectrumTree\SpectrumCluster.vb,75,12,13,50,1,6,0,4,0,2637,2.64 KB
mzkit\src\mzmath\ms2_math-core\MassSpectrum.math-core.vbproj,ms2_math-core\Spectra\SpectrumTree\SpectrumTree.vb,167,43,23,101,1,1,2,5,0,6713,6.71 KB
mzkit\src\mzmath\ms2_math-core\MassSpectrum.math-core.vbproj,ms2_math-core\UV\UVScanPoint.vb,23,0,6,17,1,2,0,1,0,647,647.00 B
mzkit\src\mzmath\ms2_math-core\MassSpectrum.math-core.vbproj,ms2_math-core\UV\PDAPoint.vb,22,0,5,17,1,2,0,1,0,723,723.00 B
mzkit\src\mzmath\ms2_math-core\MassSpectrum.math-core.vbproj,<project>,4178,931,596,2651,64,137,26,153,5,163505,163.51 KB
mzkit\src\mzmath\ms2_math-core\test\test.vbproj,test\Module1.vb,39,0,13,26,1,0,2,0,0,927,927.00 B
mzkit\src\mzmath\ms2_math-core\test\test.vbproj,test\Module2.vb,24,0,6,18,1,0,1,0,0,1040,1.04 KB
mzkit\src\mzmath\ms2_math-core\test\test.vbproj,<project>,63,0,19,44,2,0,3,0,0,1967,1.97 KB
mzkit\src\mzmath\ms2_simulator\ms2_simulator.vbproj,ms2_simulator\PeakAnnotation.vb,3,0,1,2,1,0,0,0,0,38,38.00 B
mzkit\src\mzmath\ms2_simulator\ms2_simulator.vbproj,ms2_simulator\Emulator\BoundEnergy.vb,39,5,6,28,1,6,0,2,0,1131,1.13 KB
mzkit\src\mzmath\ms2_simulator\ms2_simulator.vbproj,ms2_simulator\Emulator\BoundEnergyFinder.vb,95,15,12,68,1,1,1,2,0,3310,3.31 KB
mzkit\src\mzmath\ms2_simulator\ms2_simulator.vbproj,ms2_simulator\Emulator\EnergyModel.vb,51,15,7,29,1,2,1,2,0,1389,1.39 KB
mzkit\src\mzmath\ms2_simulator\ms2_simulator.vbproj,ms2_simulator\Emulator\Emulator.vb,218,70,32,116,1,0,0,6,0,8579,8.58 KB
mzkit\src\mzmath\ms2_simulator\ms2_simulator.vbproj,ms2_simulator\GA\EnergyDistribution.vb,6,3,1,2,1,0,0,0,0,162,162.00 B
mzkit\src\mzmath\ms2_simulator\ms2_simulator.vbproj,ms2_simulator\GA\GA.vb,7,3,2,2,1,0,0,0,0,108,108.00 B
mzkit\src\mzmath\ms2_simulator\ms2_simulator.vbproj,ms2_simulator\FragmentSamples.vb,94,14,11,69,1,0,0,3,0,3304,3.30 KB
mzkit\src\mzmath\ms2_simulator\ms2_simulator.vbproj,ms2_simulator\RTPrediction.vb,107,24,12,71,1,0,1,3,0,4293,4.29 KB
mzkit\src\mzmath\ms2_simulator\ms2_simulator.vbproj,<project>,620,149,84,387,9,9,3,18,0,22314,22.31 KB
mzkit\src\mzmath\ms2_simulator\test\test.vbproj,test\Module1.vb,87,2,16,69,1,0,2,0,0,3974,3.97 KB
mzkit\src\mzmath\ms2_simulator\test\test.vbproj,test\simulatorTest.vb,26,0,5,21,1,0,1,0,0,1020,1.02 KB
mzkit\src\mzmath\ms2_simulator\test\test.vbproj,test\rt_test.vb,24,0,9,15,1,0,3,0,0,404,404.00 B
mzkit\src\mzmath\ms2_simulator\test\test.vbproj,test\NWAlignTest.vb,16,3,4,9,1,0,1,0,0,507,507.00 B
mzkit\src\mzmath\ms2_simulator\test\test.vbproj,<project>,153,5,34,114,4,0,7,0,0,5905,5.91 KB
mzkit\src\mzmath\MSEngine\MSEngine_net47.vbproj,MSEngine\IMzQuery.vb,13,5,3,5,1,0,0,3,0,463,463.00 B
mzkit\src\mzmath\MSEngine\MSEngine_net47.vbproj,MSEngine\DBPool.vb,49,3,9,37,1,0,1,3,0,1613,1.61 KB
mzkit\src\mzmath\MSEngine\MSEngine_net47.vbproj,MSEngine\MassIndexKey.vb,31,7,5,19,1,0,0,2,0,868,868.00 B
mzkit\src\mzmath\MSEngine\MSEngine_net47.vbproj,MSEngine\MSSearch.vb,138,27,20,91,1,1,1,6,0,5688,5.69 KB
mzkit\src\mzmath\MSEngine\MSEngine_net47.vbproj,MSEngine\MzQuery.vb,74,21,11,42,1,8,0,2,0,2091,2.09 KB
mzkit\src\mzmath\MSEngine\MSEngine_net47.vbproj,<project>,305,63,48,194,5,9,2,16,0,10723,10.72 KB
mzkit\src\mzmath\mz_deco\mz_deco.vbproj,mz_deco\xcms2.vb,88,3,12,73,2,9,0,4,0,2854,2.85 KB
mzkit\src\mzmath\mz_deco\mz_deco.vbproj,mz_deco\Deconvolution.vb,162,28,17,117,1,0,0,5,0,6477,6.48 KB
mzkit\src\mzmath\mz_deco\mz_deco.vbproj,mz_deco\Models\MzGroup.vb,8,0,3,5,1,2,0,0,0,185,185.00 B
mzkit\src\mzmath\mz_deco\mz_deco.vbproj,mz_deco\Models\PeakROI.vb,8,0,3,5,1,2,0,0,0,185,185.00 B
mzkit\src\mzmath\mz_deco\mz_deco.vbproj,mz_deco\PeakAlignment.vb,9,6,1,2,1,0,0,0,0,361,361.00 B
mzkit\src\mzmath\mz_deco\mz_deco.vbproj,mz_deco\Models\PeakFeature.vb,68,32,11,25,1,12,0,1,0,1949,1.95 KB
mzkit\src\mzmath\mz_deco\mz_deco.vbproj,<project>,343,69,47,227,7,25,0,10,0,12011,12.01 KB
mzkit\src\mzmath\mz_deco\test\test.vbproj,test\Module1.vb,28,0,7,21,1,0,1,0,0,949,949.00 B
mzkit\src\mzmath\mz_deco\test\test.vbproj,<project>,28,0,7,21,1,0,1,0,0,949,949.00 B
mzkit\src\mzmath\TargetedMetabolomics\TargetedMetabolomics.vbproj,TargetedMetabolomics\Contents\SampleContentLevels.vb,58,21,8,29,1,0,1,2,0,2199,2.20 KB
mzkit\src\mzmath\TargetedMetabolomics\TargetedMetabolomics.vbproj,TargetedMetabolomics\Contents\ContentTable.vb,122,33,15,74,1,0,1,5,0,4623,4.62 KB
mzkit\src\mzmath\TargetedMetabolomics\TargetedMetabolomics.vbproj,TargetedMetabolomics\Contents\UnitExtensions.vb,54,8,10,36,1,0,0,4,0,1914,1.91 KB
mzkit\src\mzmath\TargetedMetabolomics\TargetedMetabolomics.vbproj,TargetedMetabolomics\GCMS\CDFReader\agilentGCMSMeta.vb,52,0,6,46,1,26,1,1,0,2175,2.18 KB
mzkit\src\mzmath\TargetedMetabolomics\TargetedMetabolomics.vbproj,TargetedMetabolomics\GCMS\Extensions.vb,43,0,7,36,1,0,0,1,0,1806,1.81 KB
mzkit\src\mzmath\TargetedMetabolomics\TargetedMetabolomics.vbproj,TargetedMetabolomics\GCMS\mzMLReader\TimeScanMatrix.vb,39,0,7,32,1,0,1,2,0,1301,1.30 KB
mzkit\src\mzmath\TargetedMetabolomics\TargetedMetabolomics.vbproj,TargetedMetabolomics\GCMS\mzMLReader\mzMLReader.vb,71,0,9,62,1,0,0,3,0,2726,2.73 KB
mzkit\src\mzmath\TargetedMetabolomics\TargetedMetabolomics.vbproj,TargetedMetabolomics\GCMS\QuantifyAnalysis\ScanIonExtract.vb,54,5,6,43,1,0,2,1,0,2501,2.50 KB
mzkit\src\mzmath\TargetedMetabolomics\TargetedMetabolomics.vbproj,TargetedMetabolomics\GCMS\QuantifyAnalysis\QuantifyIonExtract.vb,166,9,28,129,1,0,1,7,0,7325,7.33 KB
mzkit\src\mzmath\TargetedMetabolomics\TargetedMetabolomics.vbproj,TargetedMetabolomics\GCMS\QuantifyIon.vb,72,3,11,58,3,4,1,6,0,3207,3.21 KB
mzkit\src\mzmath\TargetedMetabolomics\TargetedMetabolomics.vbproj,TargetedMetabolomics\GCMS\QuantifyAnalysis\SIMIonExtract.vb,41,1,6,34,1,0,1,1,0,1773,1.77 KB
mzkit\src\mzmath\TargetedMetabolomics\TargetedMetabolomics.vbproj,TargetedMetabolomics\LinearQuantitative\TargettedData.vb,13,6,1,6,1,0,0,0,0,254,254.00 B
