GenericArticleId,RelevanceScore,PMID,DOI,PublicationDate,IsReview,Title,Author,Journal,Citation,ChemicalName,DiseaseName,GeneSymbolName,u,v,NeighborName,OrderingByCooccurrenceScore,QueryArticleCount,NeighborArticleCount,TotalArticleCount,EffectiveTotalArticleCount,ArticleCount,CooccurrenceScore
5262162,160,33444716,10.1016/j.jep.2021.113809,2021-04-24,FALSE,Naoxintong restores ischemia injury and inhibits thrombosis via COX2-VEGF/ NFκB signaling,"Zhihao Wang, Peirong Liu, Mengyan Hu, Shuxian Lu, Zhaojie Lyu, Yao Kou, Yuhong Sun, Xiaodong Zhao, Feng Liu, Jing Tian",Journal of ethnopharmacology,2021 Apr; 270(?):113809,aspirin,,ldh,2244,ldh,l-lactate dehydrogenase,TRUE,20091,14085,34603510,4572961,68,2564
3841114,85,36012382,10.3390/ijms23169118,2022-08-14,FALSE,Rescue of Mitochondrial SIRT3 Ameliorates Ischemia-like Injury in Human Endothelial Cells,"Xi Liu, Yi Li, Zhen Zhang, Juan Lu, Gang Pei, Shichao Huang",International journal of molecular sciences,2022 Aug; 23(16):,aspirin,,ldh,2244,ldh,l-lactate dehydrogenase,TRUE,20091,14085,34603510,4572961,68,2564
3835089,265,35996318,10.1002/pros.24430,2022-08-22,FALSE,"Seleno-aspirin compound AS-10 promotes histone acetylation ahead of suppressing androgen receptor transcription, G1 arrest, and apoptosis of prostate cancer cells","Deepkamal N Karelia, Sangyub Kim, Daniel Plano, Arun K Sharma, Cheng Jiang, Junxuan Lu",The Prostate,2022 Aug; ?(?):,aspirin,,klk3; prostate-specific antigen,2244,klk3,kallikrein related peptidase 3,TRUE,20091,12094,34603510,4572961,66,2554
8511649,260,28377721,10.3389/fphar.2017.00145,2017-01-01,TRUE,Prostate Cancer and Aspirin Use: Synopsis of the Proposed Molecular Mechanisms,"Nadeem Bilani, Hisham Bahmad, Wassim Abou-Kheir",Frontiers in pharmacology,2017; 8(?):145,aspirin,,prostate specific antigen,2244,klk3,kallikrein related peptidase 3,TRUE,20091,12094,34603510,4572961,66,2554
3978207,255,30610806,NULL,2018-11-01,FALSE,Aspirin use improves the biochemical control of prostate cancer in Chinese men,"Qiang Hao, Haiying Gong, Huantao Zong, Shaoping Huang, Tao Wang, Yongjian Zhou, Yaoguang Zhang, Yong Zhang",Journal of B.U.ON. : official journal of the Balkan Union of Oncology,2018 Nov; 23(6):1803-1808,aspirin,,prostate-specific antigen,2244,klk3,kallikrein related peptidase 3,TRUE,20091,12094,34603510,4572961,66,2554
1634084,250,23493387,10.1530/erc-12-0344,2013-06-01,FALSE,Prostaglandin receptor EP3 mediates growth inhibitory effect of aspirin through androgen receptor and contributes to castration resistance in prostate cancer cells,"Eiji Kashiwagi, Masaki Shiota, Akira Yokomizo, Momoe Itsumi, Junichi Inokuchi, Takeshi Uchiumi, Seiji Naito",Endocrine-related cancer,2013 Jun; 20(3):431-41,aspirin,,prostate-specific antigen,2244,klk3,kallikrein related peptidase 3,TRUE,20091,12094,34603510,4572961,66,2554
2557493,250,25443907,10.1016/j.urology.2014.05.071,2014-11-01,FALSE,The impact of the use of aspirin and other nonsteroidal anti-inflammatory drugs on the risk of prostate cancer detection on biopsy,"Bimal Bhindi, David Margel, Robert J Hamilton, Kimberly A Fernandes, Greg Trottier, Karen M Hersey, Antonio Finelli, John Trachtenberg, Alexandre Zlotta, Girish S Kulkarni, Ants Toi, Andrew Evans, Theodorus H van der Kwast, Neil E Fleshner",Urology,2014 Nov; 84(5):1073-80,aspirin,,prostate-specific antigen,2244,klk3,kallikrein related peptidase 3,TRUE,20091,12094,34603510,4572961,66,2554
5156094,80,33154293,10.4103/npmj.npmj_297_20,2020-10-01,FALSE,Survey of prostate biopsy practices among urologists in Nigeria,"Emmanuel Ajibola Jeje, Taiwo Opeyemi Alabi, Rufus Wale Ojewola, Moses Adebisi Ogunjimi",The Nigerian postgraduate medical journal,2020 Oct; 27(4):377-383,aspirin,,prostate-specific antigen,2244,klk3,kallikrein related peptidase 3,TRUE,20091,12094,34603510,4572961,66,2554
1299796,75,29661588,10.1016/j.euf.2018.04.001,2019-11-01,FALSE,"Impact of Metabolic Diseases, Drugs, and Dietary Factors on Prostate Cancer Risk, Recurrence, and Survival: A Systematic Review by the European Association of Urology Section of Oncological Urology","Riccardo Campi, Sabine D Brookman-May, Jose Daniel Subiela Henríquez, Bülent Akdoğan, Maurizio Brausi, Tobias Klatte, Johan F Langenhuijsen, Estefania Linares-Espinos, Martin Marszalek, Morgan Roupret, Christian G Stief, Alessandro Volpe, Andrea Minervini, Oscar Rodriguez-Faba",European urology focus,2019 11; 5(6):1029-1057,aspirin,,prostate-specific antigen,2244,klk3,kallikrein related peptidase 3,TRUE,20091,12094,34603510,4572961,66,2554
1332086,75,29743949,10.3332/ecancer.2018.829,2018-01-01,FALSE,Favourable response of serum prostate-specific antigen to conjugated oestrogen in castrate-resistant prostate cancer in Jamaica,"Andrew Condappa, Maxine Gossell-Williams, William Aiken",Ecancermedicalscience,2018; 12(?):829,aspirin,,prostate-specific antigen,2244,klk3,kallikrein related peptidase 3,TRUE,20091,12094,34603510,4572961,66,2554
3753505,265,35773430,10.1007/s00432-022-04144-5,2022-07-01,FALSE,The protective effect of aspirin-induced temporary threshold shift in an animal model of cisplatin-related ototoxicity,"Sharon Tzelnick, Aviram Mizrachi, Neta Barkan, Shaked Shivatzki, Eyal Yosefof, Elad Hikri, Joseph Attias, Ohad Hilly",Journal of cancer research and clinical oncology,2022 Jul; ?(?):,aspirin,,conductin,2244,axin2,axin 2,TRUE,20091,33926,34603510,4572961,79,2526
4653923,255,32046972,10.9778/cmajo.20190147,2020-01-01,FALSE,Development and validation of a compact on-person storage device (SMHeartCard) for emergency access to acetylsalicylic acid and nitroglycerin,"Tyson Le, D Ian Paterson, Neal M Davies, John R Mackey",CMAJ open,2020 Jan; 8(1):E75-E82,acetylsalicylic acid,,conductin,2244,axin2,axin 2,TRUE,20091,33926,34603510,4572961,79,2526
291406,245,20213226,10.1007/s10072-010-0243-3,2010-12-01,FALSE,Minocycline with aspirin: a therapeutic approach in the treatment of diabetic neuropathy,"L K Bhatt, Addepalli Veeranjaneyulu",Neurological sciences : official journal of the Italian Neurological Society and of the Italian Society of Clinical Neurophysiology,2010 Dec; 31(6):705-16,aspirin,,conductin,2244,axin2,axin 2,TRUE,20091,33926,34603510,4572961,79,2526
9031667,240,11423486,10.2337/diabetes.50.7.1636,2001-07-01,FALSE,Pharmacological inhibition of diabetic retinopathy: aminoguanidine and aspirin,"T S Kern, R L Engerman",Diabetes,2001 Jul; 50(7):1636-42,aspirin,,conductin,2244,axin2,axin 2,TRUE,20091,33926,34603510,4572961,79,2526
3440764,165,35235957,10.1055/a-1785-9032,2022-03-02,FALSE,Combined anticoagulant therapy for prevention of preeclampsia and small for gestational age neonates: a systematic review and meta-analysis,"Christos Georgios Kontovazainitis, Dimitra Gialamprinou, Georgios N Katsaras, Abraham Pouliakis, Theodoros Theodoridis, Georgios Mitsiakos",American journal of perinatology,2022 Mar; ?(?):,aspirin,,conductin,2244,axin2,axin 2,TRUE,20091,33926,34603510,4572961,79,2526
1607159,160,23420510,10.1007/s11239-013-0886-z,2013-05-01,TRUE,Considerations in antithrombotic therapy among patients undergoing transcatheter aortic valve implantation,"Donald R Lynch, David Dantzler, Mark Robbins, David Zhao",Journal of thrombosis and thrombolysis,2013 May; 35(4):476-82,aspirin,,conductin,2244,axin2,axin 2,TRUE,20091,33926,34603510,4572961,79,2526
3953474,115,30545690,10.1016/j.lpm.2018.11.007,2019-02-01,TRUE,[Aortic stenosis in the elderly: The TAVI revolution],"Pavel Overtchouk, Jean-Philippe Collet","Presse medicale (Paris, France : 1983)",2019 Feb; 48(2):165-172,aspirin,,conductin,2244,axin2,axin 2,TRUE,20091,33926,34603510,4572961,79,2526
3446175,85,35251809,10.7759/cureus.21737,2022-01-01,FALSE,Post-cardiac Injury Syndrome Following Permanent Dual-Chamber Pacemaker Implantation,"Zeel K Patel, Meet S Shah, Ronak Bharucha, Michael Benz",Cureus,2022 Jan; 14(1):e21737,aspirin,,conductin,2244,axin2,axin 2,TRUE,20091,33926,34603510,4572961,79,2526
3501305,85,35405077,10.1021/acs.molpharmaceut.2c00077,2022-04-11,FALSE,Predicting Dielectric and Shear-Rheology Properties of Glass-Forming Pharmaceutical Liquids from Each Other: Applications and Limitations,"Lara Röwekamp, Kevin Moch, Catalin Gainaru, Roland Böhmer",Molecular pharmaceutics,2022 Apr; ?(?):,acetyl-salicylic acid,,conductin,2244,axin2,axin 2,TRUE,20091,33926,34603510,4572961,79,2526
5202737,80,33282706,10.4314/ovj.v10i3.13,2020-10-01,FALSE,"Feline aortic thromboembolism: Presentation, diagnosis, and treatment outcomes of 15 cats","Marwa H Hassan, Ashraf M Abu-Seida, Faisal A Torad, Elham A Hassan",Open veterinary journal,2020 10; 10(3):340-346,acetylsalicylic acid,,conductin,2244,axin2,axin 2,TRUE,20091,33926,34603510,4572961,79,2526
2045413,250,2472972,NULL,1989-06-01,TRUE,"Effects of atropine, acetylsalicylic acid, FPL 55712, and phentolamine on increased histamine responsiveness of cat lung strips under conditions of airway inflammation","P Bánovcin, P Visnovský, J Hanácek, L Plank, J Korpás",The European respiratory journal,1989 Jun; 2(6):517-21,acetylsalicylic acid,,fpl,2244,lmna,lamin a/c,TRUE,20091,2298,34603510,4572961,51,2526
3318137,240,3163972,10.1007/bf01550967,1988-07-01,FALSE,"Role of leukotrienes in acute gastric lesions induced by ethanol, taurocholate, aspirin, platelet-activating factor and stress in rats","S J Konturek, T Brzozowski, D Drozdowicz, G Beck",Digestive diseases and sciences,1988 Jul; 33(7):806-13,aspirin,,fpl,2244,lmna,lamin a/c,TRUE,20091,2298,34603510,4572961,51,2526
8249495,240,9693199,10.1159/000007506,1998-07-01,FALSE,Role of nitric oxide in pathogenesis of aspirin-induced gastric mucosal damage in rats,"K Takeuchi, T Yasuhiro, Y Asada, Y Sugawa",Digestion,1998 Jul; 59(4):298-307,aspirin,,fpl,2244,lmna,lamin a/c,TRUE,20091,2298,34603510,4572961,51,2526
2100690,140,2580338,10.1016/0034-5687(85)90003-9,1985-02-01,FALSE,Some properties of calcium-induced contraction in the isolated human and guinea-pig tracheal smooth muscle,"M Ito, K Baba, K Takagi, T Satake, T Tomita",Respiration physiology,1985 Feb; 59(2):143-53,aspirin,,fpl,2244,lmna,lamin a/c,TRUE,20091,2298,34603510,4572961,51,2526
3264431,140,3036415,10.1042/cs0720717,1987-06-01,FALSE,Influence of cyclo-oxygenase inhibition and of leukotriene receptor blockade on pulmonary vascular pressure/cardiac index relationships in hyperoxic and in hypoxic dogs,"M Leeman, R Naeije, P Lejeune, C Melot","Clinical science (London, England : 1979)",1987 Jun; 72(6):717-24,acetylsalicylic acid,,fpl,2244,lmna,lamin a/c,TRUE,20091,2298,34603510,4572961,51,2526
1057291,65,22148005,10.3346/jkms.2011.26.12.1642,2011-12-01,FALSE,Hutchinson-Gilford progeria syndrome with G608G LMNA mutation,"Hui Kwon Kim, Jong Yoon Lee, Eun Ju Bae, Phil Soo Oh, Won Il Park, Dong Sung Lee, Jong-Il Kim, Hong Jin Lee",Journal of Korean medical science,2011 Dec; 26(12):1642-5,aspirin,,lmna,2244,lmna,lamin a/c,TRUE,20091,2298,34603510,4572961,51,2526
3653012,265,35521358,10.1016/j.sjbs.2022.103289,2022-06-01,FALSE,"Gastroprotective, hepatoprotective, and nephroprotective effects of thymol against the adverse effects of acetylsalicylic acid in rats: Biochemical and histopathological studies","Sawsan M A El-Sheikh, Hadeer M Bahaa, Azza A A Galal, Mohamed M M Metwally, Mahmoud A Said, Reham H Alattar, Esraa M Fahmy",Saudi journal of biological sciences,2022 Jun; 29(6):103289,acetylsalicylic acid; aspirin,,alkaline phosphatase,2244,EC:3.1.3.1,alkaline phosphatase,TRUE,20091,56180,34603510,4572961,88,2524
5228524,260,33354924,10.1111/bcpt.13549,2021-04-01,FALSE,The effect of acetylsalicylic acid and pentoxifylline in guinea pigs with non-alcoholic steatohepatitis,"David Højland Ipsen, Josephine Skat-Rørdam, Marianne Svenningsen, Mia Andersen, Markus Latta, Lene Elisabeth Buelund, Kristine Lintrup, René Skaarup, Jens Lykkesfeldt, Pernille Tveden-Nyborg",Basic & clinical pharmacology & toxicology,2021 Apr; 128(4):583-593,acetylsalicylic acid,,alkaline phosphatase,2244,EC:3.1.3.1,alkaline phosphatase,TRUE,20091,56180,34603510,4572961,88,2524
3540618,255,30085338,10.3892/ijmm.2018.3801,2018-10-01,FALSE,Aspirin promotes osteogenic differentiation of human dental pulp stem cells,"Mengtong Yuan, Yuanbo Zhan, Weiping Hu, Ying Li, Xiaohua Xie, Nan Miao, Han Jin, Bin Zhang",International journal of molecular medicine,2018 Oct; 42(4):1967-1976,aspirin,,alkaline phosphatase,2244,EC:3.1.3.1,alkaline phosphatase,TRUE,20091,56180,34603510,4572961,88,2524
3625087,255,30310118,10.1038/s41598-018-33353-7,2018-10-11,FALSE,Effects of aspirin-loaded graphene oxide coating of a titanium surface on proliferation and osteogenic differentiation of MC3T3-E1 cells,"Liping Ren, Shuang Pan, Haiqing Li, Yanping Li, Lina He, Shuang Zhang, Jingyi Che, Yumei Niu",Scientific reports,2018 10; 8(1):15143,aspirin,,alkaline phosphatase,2244,EC:3.1.3.1,alkaline phosphatase,TRUE,20091,56180,34603510,4572961,88,2524
4656340,255,32053214,10.1111/iej.13281,2020-06-01,FALSE,A connectivity mapping approach predicted acetylsalicylic acid (aspirin) to induce osteo/odontogenic differentiation of dental pulp cells,"R Rankin, F T Lundy, B C Schock, S-D Zhang, B Al-Natour, I About, C Irwin, G J Linden, I A El-Karim",International endodontic journal,2020 Jun; 53(6):834-845,acetylsalicylic acid; aspirin,,alkaline phosphatase,2244,EC:3.1.3.1,alkaline phosphatase,TRUE,20091,56180,34603510,4572961,88,2524
3436444,160,35223706,10.3389/fped.2021.738215,2021-01-01,FALSE,Kawasaki Disease With Combined Cholestatic Hepatitis and Mycoplasma pneumoniae Infection: A Case Report and Literature Review,"Shen-Wen Huang, Sheng-Chieh Lin, Shih-Yen Chen, Kai-Sheng Hsieh",Frontiers in pediatrics,2021; 9(?):738215,acetylsalicylic acid; aspirin,,alkaline phosphatase,2244,EC:3.1.3.1,alkaline phosphatase,TRUE,20091,56180,34603510,4572961,88,2524
3730406,85,35712289,10.3389/fpubh.2022.911975,2022-01-01,FALSE,Development and Validation of Multi-Stage Prediction Models for Pre-eclampsia: A Retrospective Cohort Study on Chinese Women,"Zeyu Tang, Yuelong Ji, Shuang Zhou, Tao Su, Zhichao Yuan, Na Han, Jinzhu Jia, Haijun Wang",Frontiers in public health,2022; 10(?):911975,aspirin,,alkaline phosphatase,2244,EC:3.1.3.1,alkaline phosphatase,TRUE,20091,56180,34603510,4572961,88,2524
5861128,85,34843981,10.1016/j.vph.2021.106948,2021-11-27,FALSE,Differential effects of cyclooxygenase-2 (COX-2) inhibitors on endoplasmic reticulum (ER) stress in human coronary artery endothelial cells,"Michael J Haas, Firas Warda, Priyanka Bikkina, Marie Angelica Landicho, Poonam Kapadia, Shrina Parekh, Arshag D Mooradian",Vascular pharmacology,2021 Nov; ?(?):106948,acetylsalicylic acid,,alkaline phosphatase,2244,EC:3.1.3.1,alkaline phosphatase,TRUE,20091,56180,34603510,4572961,88,2524
5145934,260,33126910,10.1186/s13063-020-04840-y,2020-10-30,FALSE,Atorvastatin and Aspirin as Adjuvant Therapy in Patients with SARS-CoV-2 Infection: A structured summary of a study protocol for a randomised controlled trial,"Nirmal Ghati, Ambuj Roy, Sushma Bhatnagar, Sumit Bhati, Sudha Bhushan, Manjit Mahendran, Abhishek Thakur, Pawan Tiwari, Tanima Dwivedi, Kalaivani Mani, Ritu Gupta, Anant Mohan, Rakesh Garg, Anita Saxena, Randeep Guleria, Siddharthan Deepti",Trials,2020 Oct; 21(1):902,aspirin,,protease,2244,protease,gag-pro polyprotein,TRUE,20091,55391,34603510,4572961,87,2504
5244455,260,33398263,10.21203/rs.3.rs-119031/v1,2020-12-23,FALSE,SARS-CoV-2 Receptors are Expressed on Human Platelets and the Effect of Aspirin on Clinical Outcomes in COVID-19 Patients,"Aditya Sahai, Rohan Bhandari, Milka Koupenova, Jane Freedman, Mathew Godwin, Thomas McIntyre, Mina Chung, Jean-Pierre Iskandar, Hayaan Kamran, Anu Aggarwal, Ankur Kalra, John Bartholomew, Keith McCrae, Ayman Elbadawi, Lars Svensson, Samir Kapadia, Essa Hariri, Scott Cameron",Research square,2020 Dec; ?(?):,aspirin,,protease,2244,protease,gag-pro polyprotein,TRUE,20091,55391,34603510,4572961,87,2504
4562753,255,31813726,10.1016/j.saa.2019.117813,2020-03-05,FALSE,Multi spectroscopy and molecular modeling aspects related to drug interaction of aspirin and warfarin with pepsin; structural change and protease activity,"Sajad Moradi, Negin Farhadian, Fatemeh Balaei, Mohabbat Ansari, Mohsen Shahlaei","Spectrochimica acta. Part A, Molecular and biomolecular spectroscopy",2020 Mar; 228(?):117813,aspirin,,protease,2244,protease,gag-pro polyprotein,TRUE,20091,55391,34603510,4572961,87,2504
4865303,255,32613118,10.1016/j.heliyon.2020.e04239,2020-06-01,FALSE,Chemical reactivity and bioactivity properties of pyrazinamide analogs of acetylsalicylic acid and salicylic acid using conceptual density functional theory,"Al Rey Villagracia, Hui Lin Ong, Faith Marie Lagua, Glenn Alea",Heliyon,2020 Jun; 6(6):e04239,acetylsalicyclic acid; acetylsalicylic acid,,protease,2244,protease,gag-pro polyprotein,TRUE,20091,55391,34603510,4572961,87,2504
1075392,245,22197650,10.1016/j.ijsu.2011.12.003,2012-01-01,FALSE,Low dose aspirin prevents duodenoesophageal reflux induced mucosal changes in wistar rat esophagus by MAP kinase mediated pathways,"Ben Selvan, Anup Ramachandran, Anu Korula, G Jayakumar Amirtharaj, Kavithapriya Kettimuthu, Sheila Nair, Aravindan Nair, Prasanna Samuel, George Mathew","International journal of surgery (London, England)",2012; 10(2):73-9,aspirin,,protease,2244,protease,gag-pro polyprotein,TRUE,20091,55391,34603510,4572961,87,2504
3418994,175,35177224,10.1016/j.ajog.2021.11.1367,2022-02-01,TRUE,Pregnancy-specific expression of protease-activated receptor 1: a therapeutic target for prevention and treatment of preeclampsia?,"Scott W Walsh, Jerome F Strauss",American journal of obstetrics and gynecology,2022 02; 226(2S):S945-S953,aspirin,,protease,2244,protease,gag-pro polyprotein,TRUE,20091,55391,34603510,4572961,87,2504
5737749,95,34508711,10.1016/j.cbi.2021.109638,2021-10-01,TRUE,"DNA-binding activities of compounds acting as enzyme inhibitors, ion channel blockers and receptor binders","Ruslans Muhamedejevs, Lada Živković, Maija Dzintare, Nikolajs Sjakste",Chemico-biological interactions,2021 Oct; 348(?):109638,aspirin,,protease,2244,protease,gag-pro polyprotein,TRUE,20091,55391,34603510,4572961,87,2504
3522096,85,35455481,10.3390/ph15040484,2022-04-15,FALSE,Growth Differentiation Factor-15 Correlates Inversely with Protease-Activated Receptor-1-Mediated Platelet Reactivity in Patients with Left Ventricular Assist Devices,"Maximilian Tscharre, Franziska Wittmann, Daniela Kitzmantl, Silvia Lee, Beate Eichelberger, Patricia P Wadowski, Günther Laufer, Dominik Wiedemann, Simon Panzer, Thomas Perkmann, Daniel Zimpfer, Thomas Gremmel","Pharmaceuticals (Basel, Switzerland)",2022 Apr; 15(4):,aspirin,,protease,2244,protease,gag-pro polyprotein,TRUE,20091,55391,34603510,4572961,87,2504
3243699,265,35000048,10.1007/s11033-022-07124-7,2022-01-09,FALSE,"COX-1, COX-2 and CYP2C19 variations may be related to cardiovascular events due to acetylsalicylic acid resistance","Deniz Kirac, Aysun Erdem Yaman, Tansu Doran, Mujgan Mihmanli, Elif Cigdem Keles",Molecular biology reports,2022 Jan; ?(?):,acetylsalicylic acid,,cyp2c9,2244,cyp2c9,cytochrome p450 family 2 subfamily c member 9,TRUE,20091,4255,34603510,4572961,55,2503
291884,255,20214591,10.2174/138920009790711814,2009-11-01,TRUE,Pharmacogenomics in aspirin intolerance,"José A G Agúndez, Carmen Martínez, Dolores Pérez-Sala, Miguel Carballo, María José Torres, Elena García-Martín",Current drug metabolism,2009 Nov; 10(9):998-1008,aspirin,,cyp2c9,2244,cyp2c9,cytochrome p450 family 2 subfamily c member 9,TRUE,20091,4255,34603510,4572961,55,2503
